,NAME,state,county,median_household_income_2000,median_rent_2000,median_house_price_2000,year,unemployment_rate_2000
2852,"Thomas County, Kansas",20,193,3217,373,76300,2000,0.057872539831302715
2853,"Thomas County, Nebraska",31,171,324,300,37800,2000,0.020460358056265986
2854,"Throckmorton County, Texas",48,447,763,327,36800,2000,0.043968432919954906
2855,"Thurston County, Nebraska",31,173,2242,301,53400,2000,0.1258141926636956
2856,"Thurston County, Washington",53,067,81666,655,138800,2000,0.05828615542974781
2857,"Tift County, Georgia",13,277,13931,431,67100,2000,0.06741634072142547
2858,"Tillamook County, Oregon",41,057,10214,532,135600,2000,0.04417775458735542
2859,"Tillman County, Oklahoma",40,141,3604,335,32100,2000,0.04279095121286454
2860,"Tioga County, New York",36,107,19779,468,72900,2000,0.050503497578599434
2861,"Tioga County, Pennsylvania",42,117,15942,421,72200,2000,0.06041816132007789
2862,"Tippah County, Mississippi",28,139,8120,353,53900,2000,0.052791657614599176
2863,"Tippecanoe County, Indiana",18,157,55239,565,110100,2000,0.06905320085835845
2864,"Tipton County, Indiana",18,159,6499,489,87000,2000,0.025604886070002348
2865,"Tipton County, Tennessee",47,167,18189,470,87400,2000,0.04817624273724984
2866,"Tishomingo County, Mississippi",28,141,7959,353,54900,2000,0.056585942114589484
2867,"Titus County, Texas",48,449,9565,462,60700,2000,0.05847464706373737
2868,"Toa Alta Municipio, Puerto Rico",72,135,19415,353,89700,2000,0.12236079740744378
2869,"Toa Baja Municipio, Puerto Rico",72,137,30473,392,86700,2000,0.1494880325591912
2870,"Todd County, Kentucky",21,219,4574,388,57800,2000,0.04421530933240126
2871,"Todd County, Minnesota",27,153,9363,346,70400,2000,0.052231237322515216
2872,"Todd County, South Dakota",46,121,2474,272,29400,2000,0.18400499843798812
2873,"Tolland County, Connecticut",09,013,49444,662,150500,2000,0.036897003027378604
2874,"Tom Green County, Texas",48,451,39531,457,62700,2000,0.0701727269214421
2875,"Tompkins County, New York",36,109,36464,611,96300,2000,0.05761228436907809
2876,"Tooele County, Utah",49,045,12675,532,124300,2000,0.055460173768274286
2877,"Toole County, Montana",30,101,1971,372,59400,2000,0.04306020066889632
2878,"Toombs County, Georgia",13,279,9870,393,55200,2000,0.057375643224699825
2879,"Torrance County, New Mexico",35,057,6067,458,79400,2000,0.060174297966523724
2880,"Towner County, North Dakota",38,095,1204,309,40300,2000,0.022545454545454546
2881,"Towns County, Georgia",13,281,4005,435,113600,2000,0.0384315762139704
2882,"Traill County, North Dakota",38,097,3362,344,60200,2000,0.032305433186490456
2883,"Transylvania County, North Carolina",37,175,12370,468,106900,2000,0.048815451939037274
2884,"Traverse County, Minnesota",27,155,1720,374,41100,2000,0.05215419501133787
2885,"Travis County, Texas",48,453,320883,727,127600,2000,0.040896802562293035
2886,"Treasure County, Montana",30,103,363,283,45500,2000,0.04241071428571429
2887,"Trego County, Kansas",20,195,1412,326,49500,2000,0.017676767676767676
2888,"Trempealeau County, Wisconsin",55,121,10777,380,81200,2000,0.035075653370013754
2889,"Treutlen County, Georgia",13,283,2551,309,44600,2000,0.09351669941060904
2890,"Trigg County, Kentucky",21,221,5237,399,71300,2000,0.047667862634546386
2891,"Trimble County, Kentucky",21,223,3119,392,74400,2000,0.05228593079060369
2892,"Trinity County, California",06,105,5582,487,103300,2000,0.13946418392551777
2893,"Trinity County, Texas",48,455,5730,403,48300,2000,0.06748466257668712
2894,"Tripp County, South Dakota",46,123,2528,302,45500,2000,0.042289348171701116
2895,"Troup County, Georgia",13,285,21930,482,81200,2000,0.051792121061418776
2896,"Trousdale County, Tennessee",47,169,2787,452,78300,2000,0.03418054338299737
2897,"Trujillo Alto Municipio, Puerto Rico",72,139,24151,347,99700,2000,0.11461491813220133
2898,"Trumbull County, Ohio",39,155,88981,461,84400,2000,0.057047964194809
2899,"Tucker County, West Virginia",54,093,3068,370,57200,2000,0.0768521364893944
2900,"Tulare County, California",06,107,110356,516,96500,2000,0.12738857644419882
2901,"Tulsa County, Oklahoma",40,143,226988,520,85000,2000,0.04772133306670161
2902,"Tunica County, Mississippi",28,143,3261,459,50800,2000,0.09265734265734266
2903,"Tuolumne County, California",06,109,20989,611,143600,2000,0.0765269244669317
2904,"Turner County, Georgia",13,287,3450,347,47900,2000,0.0800561797752809
2905,"Turner County, South Dakota",46,125,3524,363,61200,2000,0.0165016501650165
2906,"Tuscaloosa County, Alabama",01,125,64517,487,95400,2000,0.06156751652502361
2907,"Tuscarawas County, Ohio",39,157,35637,443,86000,2000,0.04115713934407905
2908,"Tuscola County, Michigan",26,157,21508,445,88300,2000,0.06192568917299241
2909,"Twiggs County, Georgia",13,289,3802,390,50200,2000,0.08255687973997833
2910,"Twin Falls County, Idaho",16,083,23811,489,92800,2000,0.05907821667241866
2911,"Tyler County, Texas",48,457,7770,432,46400,2000,0.06381813201862503
2912,"Tyler County, West Virginia",54,095,3842,343,59800,2000,0.10067114093959731
2913,"Tyrrell County, North Carolina",37,177,1545,375,49700,2000,0.06037059175134489
2914,"Uinta County, Wyoming",56,041,6844,433,83700,2000,0.06396970904742925
2915,"Uintah County, Utah",49,047,8126,422,82800,2000,0.07715080290661165
2916,"Ulster County, New York",36,111,67501,626,111500,2000,0.06278823069622019
2917,"Umatilla County, Oregon",41,059,25237,481,94000,2000,0.075250587430475
2918,"Unicoi County, Tennessee",47,171,7544,380,76800,2000,0.06789285273423035
2919,"Union County, Arkansas",05,139,17994,408,49300,2000,0.06887958532695375
2920,"Union County, Florida",12,125,3365,345,56000,2000,0.04030527068924398
2921,"Union County, Georgia",13,291,7175,389,106100,2000,0.032266738370529714
2922,"Union County, Illinois",17,181,7320,341,60400,2000,0.10731936926335608
2923,"Union County, Indiana",18,161,2798,450,84700,2000,0.052232746955345064
2924,"Union County, Iowa",19,175,5278,344,59000,2000,0.038754863813229574
2925,"Union County, Kentucky",21,225,5721,337,56200,2000,0.1275244506541344
2926,"Union County, Mississippi",28,145,9796,401,61800,2000,0.04823420853955205
2927,"Union County, New Jersey",34,039,186093,752,185200,2000,0.05555577035350157
2928,"Union County, New Mexico",35,059,1728,376,53800,2000,0.01859504132231405
2929,"Union County, North Carolina",37,179,43370,587,123300,2000,0.04296646894304945
2930,"Union County, Ohio",39,159,14342,574,126200,2000,0.022687854497726527
2931,"Union County, Oregon",41,061,9749,487,94500,2000,0.07922045051885598
2932,"Union County, Pennsylvania",42,119,13191,473,97200,2000,0.03910812245620244
2933,"Union County, South Carolina",45,087,12081,373,56600,2000,0.07236418295039725
2934,"Union County, South Dakota",46,127,4948,505,85200,2000,0.018709209572153735
2935,"Union County, Tennessee",47,173,6711,388,65600,2000,0.05150323480908284
2936,"Union Parish, Louisiana",22,111,8864,351,53000,2000,0.07021063189568706
2937,"Upshur County, Texas",48,459,13296,415,56100,2000,0.05214368482039398
2938,"Upshur County, West Virginia",54,097,9021,362,66300,2000,0.06993778848083484
2939,"Upson County, Georgia",13,293,10752,414,63100,2000,0.07039187227866474
2940,"Upton County, Texas",48,461,1247,309,30100,2000,0.05503258508327299
2941,"Utah County, Utah",49,049,100164,580,153600,2000,0.04765640658554044
2942,"Utuado Municipio, Puerto Rico",72,141,11195,258,57300,2000,0.29980810475222935
2943,"Uvalde County, Texas",48,463,8546,414,43800,2000,0.06640919366993218
2944,"Val Verde County, Texas",48,465,14153,408,53200,2000,0.10533530734221637
2945,"Valdez-Cordova Census Area, Alaska",02,261,3884,634,117400,2000,0.09399167162403331
2946,"Valencia County, New Mexico",35,061,22714,490,91700,2000,0.06298887012852762
2947,"Valley County, Idaho",16,085,3213,505,134200,2000,0.06072452436799583
2948,"Valley County, Montana",30,105,3143,351,59200,2000,0.05411954765751212
2949,"Valley County, Nebraska",31,175,1961,289,47200,2000,0.03238341968911917
2950,"Van Buren County, Arkansas",05,141,6790,372,57900,2000,0.06660527931246163
2951,"Van Buren County, Iowa",19,177,3180,334,49100,2000,0.03660097261325825
2952,"Van Buren County, Michigan",26,159,28038,451,90100,2000,0.05836658123497239
2953,"Van Buren County, Tennessee",47,175,2176,346,52900,2000,0.0672579453067258
2954,"Van Wert County, Ohio",39,161,11569,412,74700,2000,0.04914293163005931
2955,"Van Zandt County, Texas",48,467,18233,461,66700,2000,0.05929207710797945
2956,"Vance County, North Carolina",37,181,16173,441,70800,2000,0.08285154089789352
2957,"Vanderburgh County, Indiana",18,163,70549,458,81100,2000,0.05610875784524628
2958,"Vega Alta Municipio, Puerto Rico",72,143,11899,305,68000,2000,0.18405892907734442
2959,"Vega Baja Municipio, Puerto Rico",72,145,19783,321,72600,2000,0.20762309282959818
2960,"Venango County, Pennsylvania",42,121,22788,382,55800,2000,0.07185017026106696
2961,"Ventura County, California",06,111,243503,892,238800,2000,0.051381646148056556
2962,"Vermilion County, Illinois",17,183,33378,420,54600,2000,0.07624337940834518
2963,"Vermilion Parish, Louisiana",22,113,19836,342,58900,2000,0.07014610103854955
2964,"Vermillion County, Indiana",18,165,6778,378,59700,2000,0.05398712233779099
2965,"Vernon County, Missouri",29,217,8018,364,61400,2000,0.04372150849564857
2966,"Vernon County, Wisconsin",55,123,10820,367,79300,2000,0.041526784411034884
2967,"Vernon Parish, Louisiana",22,115,18276,411,56400,2000,0.06155753769849206
2968,"Victoria County, Texas",48,469,30040,507,68600,2000,0.04661594508190627
2969,"Vieques Municipio, Puerto Rico",72,147,3330,264,60900,2000,0.281419624217119
2970,"Vigo County, Indiana",18,167,41046,445,71800,2000,0.07045766546143584
2971,"Vilas County, Wisconsin",55,125,9084,434,118200,2000,0.06089776066470767
2972,"Villalba Municipio, Puerto Rico",72,149,7719,233,50600,2000,0.2894278440305507
2973,"Vinton County, Ohio",39,163,4906,391,60300,2000,0.09028422812558053
2974,"Virginia Beach city, Virginia",51,810,154635,734,121500,2000,0.03520492450599128
2975,"Volusia County, Florida",12,127,184721,597,83000,2000,0.06251702465913538
2976,"Wabash County, Illinois",17,185,5191,337,49900,2000,0.06520441659206207
2977,"Wabash County, Indiana",18,169,13260,425,78700,2000,0.045021452053267956
2978,"Wabasha County, Minnesota",27,157,8267,434,96900,2000,0.029014036288942145
2979,"Wabaunsee County, Kansas",20,197,2640,378,69500,2000,0.02668148971650917
2980,"Wade Hampton Census Area, Alaska",02,270,1610,552,40000,2000,0.23926636098374324
2981,"Wadena County, Minnesota",27,159,5404,337,64600,2000,0.055864148547849546
2982,"Wagoner County, Oklahoma",40,145,21035,469,83000,2000,0.03699019917799557
2983,"Wahkiakum County, Washington",53,069,1544,519,133700,2000,0.08101714961561206
2984,"Wake County, North Carolina",37,183,242133,727,156200,2000,0.03894065334942128
2985,"Wakulla County, Florida",12,129,8456,506,79900,2000,0.0386950611690077
2986,"Waldo County, Maine",23,027,14724,494,85600,2000,0.05649717514124294
2987,"Walker County, Alabama",01,127,28336,368,55600,2000,0.06438328646042588
2988,"Walker County, Georgia",13,295,23684,441,68900,2000,0.042825150732127476
2989,"Walker County, Texas",48,471,18331,509,67700,2000,0.08769025798377003
2990,"Walla Walla County, Washington",53,071,19650,487,109100,2000,0.08195506319238571
2991,"Wallace County, Kansas",20,199,684,361,43500,2000,0.014689265536723164
2992,"Waller County, Texas",48,473,10574,473,77500,2000,0.13764469048817313
2993,"Wallowa County, Oregon",41,063,3045,451,118900,2000,0.11848203939745075
2994,"Walsh County, North Dakota",38,099,5028,361,50900,2000,0.0623593699774992
2995,"Walthall County, Mississippi",28,147,5572,346,57200,2000,0.09773957338427253
2996,"Walton County, Florida",12,131,16566,486,77500,2000,0.04356972817361457
2997,"Walton County, Georgia",13,297,21307,558,111000,2000,0.03426617119931599
2998,"Walworth County, South Dakota",46,129,2505,381,40500,2000,0.06116642958748222
2999,"Walworth County, Wisconsin",55,127,34515,588,128800,2000,0.05263664727861022
3000,"Wapello County, Iowa",19,179,14789,419,51600,2000,0.06688509772907016
3001,"Ward County, North Dakota",38,101,23027,408,74200,2000,0.03952317205329253
3002,"Ward County, Texas",48,475,3982,349,31800,2000,0.08385308385308385
3003,"Ware County, Georgia",13,299,13478,401,52500,2000,0.06348991471503994
3004,"Warren County, Georgia",13,301,2429,317,46400,2000,0.09376210771018985
3005,"Warren County, Illinois",17,187,7175,376,60000,2000,0.06478472786352558
3006,"Warren County, Indiana",18,171,3239,419,77100,2000,0.028985507246376812
3007,"Warren County, Iowa",19,181,14709,494,102600,2000,0.03477423028073402
3008,"Warren County, Kentucky",21,227,35402,490,95300,2000,0.057899073534435984
3009,"Warren County, Mississippi",28,149,18783,466,70400,2000,0.06646808510638298
3010,"Warren County, Missouri",29,219,9210,466,101600,2000,0.04331420485810864
3011,"Warren County, New Jersey",34,041,38675,689,156400,2000,0.03842906197812095
3012,"Warren County, New York",36,113,25729,557,94600,2000,0.05332200830502076
3013,"Warren County, North Carolina",37,185,7715,395,64500,2000,0.08304020100502513
3014,"Warren County, Ohio",39,165,56020,613,142500,2000,0.02971790428940053
3015,"Warren County, Pennsylvania",42,123,17700,401,62800,2000,0.05095304509530451
3016,"Warren County, Tennessee",47,177,15216,416,73000,2000,0.04693005872931127
3017,"Warren County, Virginia",51,187,12125,531,109700,2000,0.034323675954973244
3018,"Warrick County, Indiana",18,173,19466,478,100900,2000,0.03800372866771834
3019,"Wasatch County, Utah",49,051,4754,731,186800,2000,0.04267542059909725
3020,"Wasco County, Oregon",41,065,9390,488,100900,2000,0.07876620473848905
3021,"Waseca County, Minnesota",27,161,7055,402,89600,2000,0.02464332036316472
3022,"Washakie County, Wyoming",56,043,3294,393,81200,2000,0.08295804693055227
3023,"Washburn County, Wisconsin",55,129,6640,413,84600,2000,0.060777106852192175
3024,"Washington County, Alabama",01,129,6676,269,51800,2000,0.07653616095704187
3025,"Washington County, Arkansas",05,143,60183,490,88300,2000,0.07856323761288164
3026,"Washington County, Colorado",08,121,1982,341,76800,2000,0.01625
3027,"Washington County, Florida",12,133,7971,383,64400,2000,0.055373448841020835
3028,"Washington County, Georgia",13,303,7439,342,55900,2000,0.09529329932761418
3029,"Washington County, Idaho",16,087,3761,457,91800,2000,0.07815892314372558
3030,"Washington County, Illinois",17,189,5848,424,74000,2000,0.03200201587501575
3031,"Washington County, Indiana",18,175,10245,418,77400,2000,0.04401650618982118
3032,"Washington County, Iowa",19,183,8069,424,84200,2000,0.026475106171500857
3033,"Washington County, Kansas",20,201,2665,286,37500,2000,0.021725826193390453
3034,"Washington County, Kentucky",21,229,4112,352,73700,2000,0.04598152878758106
3035,"Washington County, Maine",23,029,14119,408,66200,2000,0.08464516129032258
3036,"Washington County, Maryland",24,043,49708,482,113500,2000,0.03297548419499639
3037,"Washington County, Minnesota",27,163,71496,699,156200,2000,0.025605035180102455
3038,"Washington County, Mississippi",28,151,22151,423,52200,2000,0.11921197549057629
3039,"Washington County, Missouri",29,221,8376,364,49900,2000,0.07749233534200232
3040,"Washington County, Nebraska",31,177,6954,539,122300,2000,0.032771267981328
3041,"Washington County, New York",36,115,22442,509,78800,2000,0.04891587163920208
3042,"Washington County, North Carolina",37,187,5382,403,63700,2000,0.0713183610492028
3043,"Washington County, Ohio",39,167,25162,400,76200,2000,0.07445501002652177
3044,"Washington County, Oklahoma",40,147,20207,406,63400,2000,0.04885543778391378
3045,"Washington County, Oregon",41,067,169287,720,180400,2000,0.045604604641458955
3046,"Washington County, Pennsylvania",42,125,81129,423,85400,2000,0.05245567089741054
3047,"Washington County, Rhode Island",44,009,46882,645,157200,2000,0.051224021891871904
3048,"Washington County, Tennessee",47,179,44211,446,90900,2000,0.054237786392783
3049,"Washington County, Texas",48,477,11343,479,85600,2000,0.04339208607630778
3050,"Washington County, Utah",49,053,29970,594,131300,2000,0.05471648118706942
3051,"Washington County, Vermont",50,023,23654,519,105200,2000,0.03207419275326596
3052,"Washington County, Virginia",51,191,21031,412,82300,2000,0.04177230472051189
3053,"Washington County, Wisconsin",55,131,43910,620,153100,2000,0.027182977956092504
3054,"Washington Parish, Louisiana",22,117,16454,330,52800,2000,0.08143580977962274
3055,"Washita County, Oklahoma",40,149,4530,373,43000,2000,0.039650920129007776
3056,"Washoe County, Nevada",32,031,132192,675,149500,2000,0.04949077988318054
3057,"Washtenaw County, Michigan",26,161,125465,687,170100,2000,0.03801895369786757
3058,"Watauga County, North Carolina",37,189,16552,548,128200,2000,0.08205458843756716
